merchant,prediction_date,risk_score,alert,previous_7d_average_transaction_amount,previous_7d_maximum_transaction_amount,previous_7d_total_transaction_amount,previous_14d_transaction_count,previous_14d_fraud_rate,previous_7d_transaction_count_change,explanation
fraud_Hudson-Ratke,2020-05-18,0.8174278546925742,1,126.71038461538463,238.99,3294.4700000000003,56.0,0.0,-4.0,Historical evidence only: prior 7-day average transaction amount 126.71; prior 7-day maximum transaction amount 238.99; prior 7-day total transaction amount 3294.47; prior 14-day transaction count 56; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -4.
fraud_Pacocha-O'Reilly,2020-05-25,0.817400911022838,1,104.84241379310346,217.83,3040.4300000000003,62.0,0.03225806451612903,-4.0,Historical evidence only: prior 7-day average transaction amount 104.84; prior 7-day maximum transaction amount 217.83; prior 7-day total transaction amount 3040.43; prior 14-day transaction count 62; prior 14-day fraud rate 0.032258; recent 7-day transaction-count change versus the preceding 7 days -4.
fraud_Kiehn-Emmerich,2020-06-06,0.817385943529839,1,98.96166666666666,216.83,2968.85,77.0,0.012987012987012988,-17.0,Historical evidence only: prior 7-day average transaction amount 98.96; prior 7-day maximum transaction amount 216.83; prior 7-day total transaction amount 2968.85; prior 14-day transaction count 77; prior 14-day fraud rate 0.012987; recent 7-day transaction-count change versus the preceding 7 days -17.
fraud_Pacocha-O'Reilly,2020-05-10,0.8172987384414194,1,121.13310344827586,224.2,3512.86,62.0,0.0,-4.0,Historical evidence only: prior 7-day average transaction amount 121.13; prior 7-day maximum transaction amount 224.20; prior 7-day total transaction amount 3512.86; prior 14-day transaction count 62; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -4.
fraud_Doyle Ltd,2020-05-15,0.8172764961665387,1,111.81965517241379,216.28,3242.77,57.0,0.03508771929824561,1.0,Historical evidence only: prior 7-day average transaction amount 111.82; prior 7-day maximum transaction amount 216.28; prior 7-day total transaction amount 3242.77; prior 14-day transaction count 57; prior 14-day fraud rate 0.035088; recent 7-day transaction-count change versus the preceding 7 days 1.
"fraud_Osinski, Ledner and Leuschke",2020-05-04,0.8172511142595538,1,117.78692307692307,206.1,3062.46,52.0,0.0,0.0,Historical evidence only: prior 7-day average transaction amount 117.79; prior 7-day maximum transaction amount 206.10; prior 7-day total transaction amount 3062.46; prior 14-day transaction count 52; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 0.
fraud_McDermott-Weimann,2020-05-23,0.8172511142595538,1,116.89629629629628,225.54,3156.2,55.0,0.0,-1.0,Historical evidence only: prior 7-day average transaction amount 116.90; prior 7-day maximum transaction amount 225.54; prior 7-day total transaction amount 3156.20; prior 14-day transaction count 55; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Barton Inc,2020-05-30,0.8171914931124874,1,124.78312500000001,228.21,3993.0600000000004,64.0,0.046875,0.0,Historical evidence only: prior 7-day average transaction amount 124.78; prior 7-day maximum transaction amount 228.21; prior 7-day total transaction amount 3993.06; prior 14-day transaction count 64; prior 14-day fraud rate 0.046875; recent 7-day transaction-count change versus the preceding 7 days 0.
fraud_Miller-Hauck,2020-05-18,0.817179084227384,1,100.10115384615385,211.48,2602.63,58.0,0.0,-6.0,Historical evidence only: prior 7-day average transaction amount 100.10; prior 7-day maximum transaction amount 211.48; prior 7-day total transaction amount 2602.63; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -6.
fraud_DuBuque LLC,2020-05-01,0.8171742695400647,1,126.81142857142858,227.97,3550.7200000000003,57.0,0.0,-1.0,Historical evidence only: prior 7-day average transaction amount 126.81; prior 7-day maximum transaction amount 227.97; prior 7-day total transaction amount 3550.72; prior 14-day transaction count 57; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -1.
"fraud_Huel, Hammes and Witting",2020-05-03,0.8171742695400647,1,116.82387096774194,213.14,3621.54,58.0,0.0,4.0,Historical evidence only: prior 7-day average transaction amount 116.82; prior 7-day maximum transaction amount 213.14; prior 7-day total transaction amount 3621.54; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 4.
fraud_Kiehn-Emmerich,2020-05-08,0.8171742695400647,1,123.01035714285715,211.27,3444.29,57.0,0.0,-1.0,Historical evidence only: prior 7-day average transaction amount 123.01; prior 7-day maximum transaction amount 211.27; prior 7-day total transaction amount 3444.29; prior 14-day transaction count 57; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_McDermott-Weimann,2020-05-16,0.8171742695400647,1,118.24821428571428,226.75,3310.95,58.0,0.0,-2.0,Historical evidence only: prior 7-day average transaction amount 118.25; prior 7-day maximum transaction amount 226.75; prior 7-day total transaction amount 3310.95; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -2.
fraud_Pacocha-O'Reilly,2020-05-28,0.8171742695400647,1,115.982,217.83,3479.46,61.0,0.0,-1.0,Historical evidence only: prior 7-day average transaction amount 115.98; prior 7-day maximum transaction amount 217.83; prior 7-day total transaction amount 3479.46; prior 14-day transaction count 61; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Schamberger-O'Keefe,2020-05-28,0.8171742695400647,1,127.35888888888888,220.0,3438.69,57.0,0.0,-3.0,Historical evidence only: prior 7-day average transaction amount 127.36; prior 7-day maximum transaction amount 220.00; prior 7-day total transaction amount 3438.69; prior 14-day transaction count 57; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -3.
fraud_Pacocha-O'Reilly,2020-05-29,0.8171742695400647,1,118.45642857142857,217.83,3316.78,57.0,0.0,-1.0,Historical evidence only: prior 7-day average transaction amount 118.46; prior 7-day maximum transaction amount 217.83; prior 7-day total transaction amount 3316.78; prior 14-day transaction count 57; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Schamberger-O'Keefe,2020-05-29,0.8171742695400647,1,122.25206896551724,220.0,3545.31,58.0,0.0,0.0,Historical evidence only: prior 7-day average transaction amount 122.25; prior 7-day maximum transaction amount 220.00; prior 7-day total transaction amount 3545.31; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 0.
fraud_Kuhic Inc,2020-06-06,0.8171742695400647,1,127.14464285714287,216.8,3560.05,57.0,0.0,-1.0,Historical evidence only: prior 7-day average transaction amount 127.14; prior 7-day maximum transaction amount 216.80; prior 7-day total transaction amount 3560.05; prior 14-day transaction count 57; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Bailey-Morar,2020-06-11,0.8171742695400647,1,116.29709677419355,222.87,3605.21,60.0,0.0,2.0,Historical evidence only: prior 7-day average transaction amount 116.30; prior 7-day maximum transaction amount 222.87; prior 7-day total transaction amount 3605.21; prior 14-day transaction count 60; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 2.
fraud_Bailey-Morar,2020-06-12,0.8171742695400647,1,118.67827586206897,222.87,3441.67,58.0,0.0,0.0,Historical evidence only: prior 7-day average transaction amount 118.68; prior 7-day maximum transaction amount 222.87; prior 7-day total transaction amount 3441.67; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 0.
"fraud_Goldner, Kovacek and Abbott",2020-05-19,0.8171707715308815,1,116.73666666666666,226.01,3502.1,53.0,0.0,7.0,Historical evidence only: prior 7-day average transaction amount 116.74; prior 7-day maximum transaction amount 226.01; prior 7-day total transaction amount 3502.10; prior 14-day transaction count 53; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 7.
"fraud_Schultz, Simonis and Little",2020-05-28,0.8171707715308815,1,118.366,211.47,3550.98,53.0,0.0,7.0,Historical evidence only: prior 7-day average transaction amount 118.37; prior 7-day maximum transaction amount 211.47; prior 7-day total transaction amount 3550.98; prior 14-day transaction count 53; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 7.
"fraud_Schultz, Simonis and Little",2020-05-30,0.8171707715308815,1,117.61967741935484,211.47,3646.21,51.0,0.0,11.0,Historical evidence only: prior 7-day average transaction amount 117.62; prior 7-day maximum transaction amount 211.47; prior 7-day total transaction amount 3646.21; prior 14-day transaction count 51; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 11.
fraud_Hackett-Lueilwitz,2020-05-10,0.8170935528043669,1,120.50285714285714,294.64,3374.08,58.0,0.017241379310344827,-2.0,Historical evidence only: prior 7-day average transaction amount 120.50; prior 7-day maximum transaction amount 294.64; prior 7-day total transaction amount 3374.08; prior 14-day transaction count 58; prior 14-day fraud rate 0.017241; recent 7-day transaction-count change versus the preceding 7 days -2.
"fraud_Kovacek, Dibbert and Ondricka",2020-05-17,0.8170467198391305,1,113.8294117647059,207.02,3870.2000000000003,64.0,0.015625,4.0,Historical evidence only: prior 7-day average transaction amount 113.83; prior 7-day maximum transaction amount 207.02; prior 7-day total transaction amount 3870.20; prior 14-day transaction count 64; prior 14-day fraud rate 0.015625; recent 7-day transaction-count change versus the preceding 7 days 4.
fraud_McDermott-Weimann,2020-05-10,0.8170412168726553,1,102.61642857142856,216.87,2873.2599999999998,58.0,0.0,-2.0,Historical evidence only: prior 7-day average transaction amount 102.62; prior 7-day maximum transaction amount 216.87; prior 7-day total transaction amount 2873.26; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -2.
fraud_McDermott-Weimann,2020-05-12,0.8170412168726553,1,97.7075,223.83,2735.81,58.0,0.0,-2.0,Historical evidence only: prior 7-day average transaction amount 97.71; prior 7-day maximum transaction amount 223.83; prior 7-day total transaction amount 2735.81; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -2.
fraud_Kuhic Inc,2020-05-28,0.8170412168726553,1,101.95,234.91,2752.65,57.0,0.0,-3.0,Historical evidence only: prior 7-day average transaction amount 101.95; prior 7-day maximum transaction amount 234.91; prior 7-day total transaction amount 2752.65; prior 14-day transaction count 57; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -3.
fraud_Hudson-Ratke,2020-05-26,0.8169109264353164,1,107.15888888888888,231.86,2893.29,58.0,0.0,-4.0,Historical evidence only: prior 7-day average transaction amount 107.16; prior 7-day maximum transaction amount 231.86; prior 7-day total transaction amount 2893.29; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -4.
fraud_Koepp-Witting,2020-05-18,0.8169020694760732,1,103.65679999999999,198.53,2591.4199999999996,48.0,0.0,2.0,Historical evidence only: prior 7-day average transaction amount 103.66; prior 7-day maximum transaction amount 198.53; prior 7-day total transaction amount 2591.42; prior 14-day transaction count 48; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 2.
fraud_Strosin-Cruickshank,2020-05-16,0.8168883882791433,1,111.86108108108107,204.8,4138.86,67.0,0.0,7.0,Historical evidence only: prior 7-day average transaction amount 111.86; prior 7-day maximum transaction amount 204.80; prior 7-day total transaction amount 4138.86; prior 14-day transaction count 67; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 7.
"fraud_Casper, Hand and Zulauf",2020-05-21,0.8168769413735896,1,105.10636363636364,229.8,2312.34,51.0,0.0,-7.0,Historical evidence only: prior 7-day average transaction amount 105.11; prior 7-day maximum transaction amount 229.80; prior 7-day total transaction amount 2312.34; prior 14-day transaction count 51; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -7.
fraud_Bradtke PLC,2020-06-14,0.816845389136259,1,118.945,237.41,4519.91,74.0,0.0,2.0,Historical evidence only: prior 7-day average transaction amount 118.94; prior 7-day maximum transaction amount 237.41; prior 7-day total transaction amount 4519.91; prior 14-day transaction count 74; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 2.
"fraud_Schultz, Simonis and Little",2020-05-11,0.8168452895973631,1,117.69321428571428,228.85,3295.41,70.0,0.0,-14.0,Historical evidence only: prior 7-day average transaction amount 117.69; prior 7-day maximum transaction amount 228.85; prior 7-day total transaction amount 3295.41; prior 14-day transaction count 70; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -14.
fraud_Kutch and Sons,2020-05-05,0.8168112462455513,1,107.87874999999998,236.02,5178.179999999999,84.0,0.0,12.0,Historical evidence only: prior 7-day average transaction amount 107.88; prior 7-day maximum transaction amount 236.02; prior 7-day total transaction amount 5178.18; prior 14-day transaction count 84; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 12.
"fraud_Casper, Hand and Zulauf",2020-05-02,0.8167881538937822,1,135.40258064516127,312.01,4197.48,49.0,0.02040816326530612,13.0,Historical evidence only: prior 7-day average transaction amount 135.40; prior 7-day maximum transaction amount 312.01; prior 7-day total transaction amount 4197.48; prior 14-day transaction count 49; prior 14-day fraud rate 0.020408; recent 7-day transaction-count change versus the preceding 7 days 13.
fraud_Cole PLC,2020-05-06,0.8167862525559836,1,109.19366666666664,218.23,3275.8099999999995,63.0,0.0,-3.0,Historical evidence only: prior 7-day average transaction amount 109.19; prior 7-day maximum transaction amount 218.23; prior 7-day total transaction amount 3275.81; prior 14-day transaction count 63; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -3.
fraud_Hudson-Ratke,2020-05-09,0.8167862525559836,1,106.51,234.54,2982.28,57.0,0.0,-1.0,Historical evidence only: prior 7-day average transaction amount 106.51; prior 7-day maximum transaction amount 234.54; prior 7-day total transaction amount 2982.28; prior 14-day transaction count 57; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Kutch and Sons,2020-05-29,0.8167862525559836,1,112.20103448275859,224.14,3253.829999999999,58.0,0.0,0.0,Historical evidence only: prior 7-day average transaction amount 112.20; prior 7-day maximum transaction amount 224.14; prior 7-day total transaction amount 3253.83; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 0.
fraud_Kuhic Inc,2020-05-30,0.8167862525559836,1,104.6906896551724,234.91,3036.0299999999997,57.0,0.0,1.0,Historical evidence only: prior 7-day average transaction amount 104.69; prior 7-day maximum transaction amount 234.91; prior 7-day total transaction amount 3036.03; prior 14-day transaction count 57; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 1.
fraud_Vandervort-Funk,2020-05-24,0.8167647280728417,1,125.95851851851852,309.75,3400.88,54.0,0.037037037037037035,0.0,Historical evidence only: prior 7-day average transaction amount 125.96; prior 7-day maximum transaction amount 309.75; prior 7-day total transaction amount 3400.88; prior 14-day transaction count 54; prior 14-day fraud rate 0.037037; recent 7-day transaction-count change versus the preceding 7 days 0.
fraud_Koepp-Witting,2020-05-26,0.8167057512942678,1,110.62363636363635,218.73,3650.5799999999995,58.0,0.0,8.0,Historical evidence only: prior 7-day average transaction amount 110.62; prior 7-day maximum transaction amount 218.73; prior 7-day total transaction amount 3650.58; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 8.
fraud_Kuhic Inc,2020-06-03,0.8167057512942678,1,113.02031249999999,216.56,3616.6499999999996,58.0,0.0,6.0,Historical evidence only: prior 7-day average transaction amount 113.02; prior 7-day maximum transaction amount 216.56; prior 7-day total transaction amount 3616.65; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 6.
fraud_Kuhic Inc,2020-05-10,0.8166872206404623,1,100.02259259259257,183.92,2700.6099999999997,60.0,0.016666666666666666,-6.0,Historical evidence only: prior 7-day average transaction amount 100.02; prior 7-day maximum transaction amount 183.92; prior 7-day total transaction amount 2700.61; prior 14-day transaction count 60; prior 14-day fraud rate 0.016667; recent 7-day transaction-count change versus the preceding 7 days -6.
"fraud_Rowe, Batz and Goodwin",2020-05-24,0.8166872206404623,1,92.25153846153846,193.18,2398.54,57.0,0.017543859649122806,-5.0,Historical evidence only: prior 7-day average transaction amount 92.25; prior 7-day maximum transaction amount 193.18; prior 7-day total transaction amount 2398.54; prior 14-day transaction count 57; prior 14-day fraud rate 0.017544; recent 7-day transaction-count change versus the preceding 7 days -5.
fraud_O'Keefe-Hudson,2020-05-01,0.8166637420529446,1,108.25035714285715,195.63,3031.01,48.0,0.0,8.0,Historical evidence only: prior 7-day average transaction amount 108.25; prior 7-day maximum transaction amount 195.63; prior 7-day total transaction amount 3031.01; prior 14-day transaction count 48; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 8.
"fraud_Kuhic, Bins and Pfeffer",2020-05-22,0.8166539201353098,1,121.18458333333326,1018.71,2908.4299999999985,52.0,0.057692307692307696,-4.0,Historical evidence only: prior 7-day average transaction amount 121.18; prior 7-day maximum transaction amount 1018.71; prior 7-day total transaction amount 2908.43; prior 14-day transaction count 52; prior 14-day fraud rate 0.057692; recent 7-day transaction-count change versus the preceding 7 days -4.
fraud_Koepp-Witting,2020-05-17,0.8166469547645877,1,107.92958333333331,198.53,2590.3099999999995,47.0,0.0,1.0,Historical evidence only: prior 7-day average transaction amount 107.93; prior 7-day maximum transaction amount 198.53; prior 7-day total transaction amount 2590.31; prior 14-day transaction count 47; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 1.
"fraud_Goldner, Kovacek and Abbott",2020-05-24,0.816641380400463,1,126.4158620689655,232.66,3666.0599999999995,53.0,0.0,5.0,Historical evidence only: prior 7-day average transaction amount 126.42; prior 7-day maximum transaction amount 232.66; prior 7-day total transaction amount 3666.06; prior 14-day transaction count 53; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 5.
"fraud_Goldner, Kovacek and Abbott",2020-05-14,0.8166412139298029,1,106.86681818181819,214.82,2351.07,54.0,0.037037037037037035,-10.0,Historical evidence only: prior 7-day average transaction amount 106.87; prior 7-day maximum transaction amount 214.82; prior 7-day total transaction amount 2351.07; prior 14-day transaction count 54; prior 14-day fraud rate 0.037037; recent 7-day transaction-count change versus the preceding 7 days -10.
"fraud_Goldner, Kovacek and Abbott",2020-05-04,0.8165971707777495,1,127.94666666666669,334.48,4222.240000000001,64.0,0.0625,2.0,Historical evidence only: prior 7-day average transaction amount 127.95; prior 7-day maximum transaction amount 334.48; prior 7-day total transaction amount 4222.24; prior 14-day transaction count 64; prior 14-day fraud rate 0.062500; recent 7-day transaction-count change versus the preceding 7 days 2.
"fraud_Schultz, Simonis and Little",2020-06-13,0.8165837032469171,1,115.87378378378378,207.4,4287.33,79.0,0.012658227848101266,-5.0,Historical evidence only: prior 7-day average transaction amount 115.87; prior 7-day maximum transaction amount 207.40; prior 7-day total transaction amount 4287.33; prior 14-day transaction count 79; prior 14-day fraud rate 0.012658; recent 7-day transaction-count change versus the preceding 7 days -5.
fraud_Vandervort-Funk,2020-05-28,0.81656875956332,1,143.859375,309.75,4603.5,56.0,0.017857142857142856,8.0,Historical evidence only: prior 7-day average transaction amount 143.86; prior 7-day maximum transaction amount 309.75; prior 7-day total transaction amount 4603.50; prior 14-day transaction count 56; prior 14-day fraud rate 0.017857; recent 7-day transaction-count change versus the preceding 7 days 8.
"fraud_Moen, Reinger and Murphy",2020-05-30,0.8165236874535207,1,113.21736842105261,221.29,4302.259999999999,70.0,0.0,6.0,Historical evidence only: prior 7-day average transaction amount 113.22; prior 7-day maximum transaction amount 221.29; prior 7-day total transaction amount 4302.26; prior 14-day transaction count 70; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 6.
fraud_Pacocha-O'Reilly,2020-05-08,0.8164756844616327,1,125.25969696969696,224.2,4133.57,65.0,0.0,1.0,Historical evidence only: prior 7-day average transaction amount 125.26; prior 7-day maximum transaction amount 224.20; prior 7-day total transaction amount 4133.57; prior 14-day transaction count 65; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 1.
fraud_Bauch-Raynor,2020-06-01,0.8164597508446756,1,114.31842105263159,237.81,4344.1,73.0,0.0,3.0,Historical evidence only: prior 7-day average transaction amount 114.32; prior 7-day maximum transaction amount 237.81; prior 7-day total transaction amount 4344.10; prior 14-day transaction count 73; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 3.
fraud_Padberg-Welch,2020-05-01,0.8164478929884462,1,116.54967741935484,208.33,3613.04,58.0,0.0,4.0,Historical evidence only: prior 7-day average transaction amount 116.55; prior 7-day maximum transaction amount 208.33; prior 7-day total transaction amount 3613.04; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 4.
fraud_DuBuque LLC,2020-05-02,0.8164478929884462,1,118.02903225806452,227.97,3658.9,61.0,0.0,1.0,Historical evidence only: prior 7-day average transaction amount 118.03; prior 7-day maximum transaction amount 227.97; prior 7-day total transaction amount 3658.90; prior 14-day transaction count 61; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 1.
fraud_McDermott-Weimann,2020-05-03,0.8164478929884462,1,122.24133333333334,236.63,3667.2400000000002,59.0,0.0,1.0,Historical evidence only: prior 7-day average transaction amount 122.24; prior 7-day maximum transaction amount 236.63; prior 7-day total transaction amount 3667.24; prior 14-day transaction count 59; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 1.
"fraud_Mosciski, Gislason and Mertz",2020-06-02,0.8164478929884462,1,117.69709677419354,208.85,3648.6099999999997,63.0,0.0,-1.0,Historical evidence only: prior 7-day average transaction amount 117.70; prior 7-day maximum transaction amount 208.85; prior 7-day total transaction amount 3648.61; prior 14-day transaction count 63; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Bailey-Morar,2020-06-13,0.8164478929884462,1,125.46103448275862,226.48,3638.37,61.0,0.0,-3.0,Historical evidence only: prior 7-day average transaction amount 125.46; prior 7-day maximum transaction amount 226.48; prior 7-day total transaction amount 3638.37; prior 14-day transaction count 61; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -3.
"fraud_Mosciski, Gislason and Mertz",2020-05-10,0.8164318738435662,1,117.2703846153846,214.2,3049.0299999999997,57.0,0.017543859649122806,-5.0,Historical evidence only: prior 7-day average transaction amount 117.27; prior 7-day maximum transaction amount 214.20; prior 7-day total transaction amount 3049.03; prior 14-day transaction count 57; prior 14-day fraud rate 0.017544; recent 7-day transaction-count change versus the preceding 7 days -5.
fraud_O'Keefe-Hudson,2020-05-09,0.8164045693042058,1,121.86782608695654,329.56,2802.9600000000005,51.0,0.0196078431372549,-5.0,Historical evidence only: prior 7-day average transaction amount 121.87; prior 7-day maximum transaction amount 329.56; prior 7-day total transaction amount 2802.96; prior 14-day transaction count 51; prior 14-day fraud rate 0.019608; recent 7-day transaction-count change versus the preceding 7 days -5.
fraud_Pacocha-O'Reilly,2020-06-06,0.8163762174684904,1,110.16926829268294,234.09,4516.9400000000005,72.0,0.0,10.0,Historical evidence only: prior 7-day average transaction amount 110.17; prior 7-day maximum transaction amount 234.09; prior 7-day total transaction amount 4516.94; prior 14-day transaction count 72; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 10.
fraud_Kutch and Sons,2020-05-07,0.8163538009816823,1,105.90499999999999,229.7,4659.82,81.0,0.0,7.0,Historical evidence only: prior 7-day average transaction amount 105.90; prior 7-day maximum transaction amount 229.70; prior 7-day total transaction amount 4659.82; prior 14-day transaction count 81; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 7.
fraud_Auer-Mosciski,2020-06-09,0.8163228172544421,1,120.99069767441861,238.6,5202.6,84.0,0.0,2.0,Historical evidence only: prior 7-day average transaction amount 120.99; prior 7-day maximum transaction amount 238.60; prior 7-day total transaction amount 5202.60; prior 14-day transaction count 84; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 2.
"fraud_Casper, Hand and Zulauf",2020-05-14,0.8163199504328452,1,127.53724137931034,213.72,3698.58,57.0,0.017543859649122806,1.0,Historical evidence only: prior 7-day average transaction amount 127.54; prior 7-day maximum transaction amount 213.72; prior 7-day total transaction amount 3698.58; prior 14-day transaction count 57; prior 14-day fraud rate 0.017544; recent 7-day transaction-count change versus the preceding 7 days 1.
"fraud_Kovacek, Dibbert and Ondricka",2020-06-06,0.8163199504328452,1,114.28060606060605,218.82,3771.2599999999998,63.0,0.015873015873015872,3.0,Historical evidence only: prior 7-day average transaction amount 114.28; prior 7-day maximum transaction amount 218.82; prior 7-day total transaction amount 3771.26; prior 14-day transaction count 63; prior 14-day fraud rate 0.015873; recent 7-day transaction-count change versus the preceding 7 days 3.
fraud_Koepp-Witting,2020-05-09,0.8163156459217573,1,100.15291666666666,175.27,2403.6699999999996,59.0,0.0,-11.0,Historical evidence only: prior 7-day average transaction amount 100.15; prior 7-day maximum transaction amount 175.27; prior 7-day total transaction amount 2403.67; prior 14-day transaction count 59; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -11.
fraud_Auer-Mosciski,2020-05-05,0.8163115746047954,1,131.75458333333333,325.31,3162.1099999999997,57.0,0.017543859649122806,-9.0,Historical evidence only: prior 7-day average transaction amount 131.75; prior 7-day maximum transaction amount 325.31; prior 7-day total transaction amount 3162.11; prior 14-day transaction count 57; prior 14-day fraud rate 0.017544; recent 7-day transaction-count change versus the preceding 7 days -9.
fraud_Terry-Huel,2020-05-03,0.8163115243368202,1,366.5621052631579,2976.41,6964.68,42.0,0.047619047619047616,-4.0,Historical evidence only: prior 7-day average transaction amount 366.56; prior 7-day maximum transaction amount 2976.41; prior 7-day total transaction amount 6964.68; prior 14-day transaction count 42; prior 14-day fraud rate 0.047619; recent 7-day transaction-count change versus the preceding 7 days -4.
fraud_Wolf Inc,2020-05-22,0.8163019662406923,1,108.0417857142857,306.33,3025.1699999999996,61.0,0.03278688524590164,-5.0,Historical evidence only: prior 7-day average transaction amount 108.04; prior 7-day maximum transaction amount 306.33; prior 7-day total transaction amount 3025.17; prior 14-day transaction count 61; prior 14-day fraud rate 0.032787; recent 7-day transaction-count change versus the preceding 7 days -5.
"fraud_Langworth, Boehm and Gulgowski",2020-05-09,0.8162862020572919,1,136.58129032258066,939.52,4234.02,56.0,0.05357142857142857,6.0,Historical evidence only: prior 7-day average transaction amount 136.58; prior 7-day maximum transaction amount 939.52; prior 7-day total transaction amount 4234.02; prior 14-day transaction count 56; prior 14-day fraud rate 0.053571; recent 7-day transaction-count change versus the preceding 7 days 6.
fraud_Cole PLC,2020-05-09,0.8162432036930153,1,115.79314285714285,219.7,4052.7599999999998,69.0,0.0,1.0,Historical evidence only: prior 7-day average transaction amount 115.79; prior 7-day maximum transaction amount 219.70; prior 7-day total transaction amount 4052.76; prior 14-day transaction count 69; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 1.
fraud_Bauch-Raynor,2020-05-22,0.8162337685900993,1,98.23970588235295,219.34,3340.15,61.0,0.0,7.0,Historical evidence only: prior 7-day average transaction amount 98.24; prior 7-day maximum transaction amount 219.34; prior 7-day total transaction amount 3340.15; prior 14-day transaction count 61; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 7.
